,Real Kd value,Predicted Kd value,Absolute error,Relative error,Relative error,Mean absolute error,Mean relative error
2447,0,0,0,#¡DIV/0!,0,,
2448,0,0,0,#¡DIV/0!,0,,
2449,0,0,0,#¡DIV/0!,0,,
2450,0,0,0,#¡DIV/0!,0,,
2451,0,0,0,#¡DIV/0!,0,,
2452,0,0,0,#¡DIV/0!,0,,
2453,0.970000065,0.97,6.46E-08,6.66E-06,6.66E-06,,
2454,0.922882845,0.91,0.012882845,1.395935025,1.395935025,,
2455,0.657941089,0.65,0.007941089,1.206960483,1.206960483,,
2456,0.541992898,0.53,0.011992898,2.212740738,2.212740738,,
2457,0.491758366,0.5,0.008241634,1.675952067,1.675952067,,
2458,0.45960785,0.46,0.00039215,0.085322841,0.085322841,,
2459,0.432706339,0.43,0.002706339,0.625444778,0.625444778,,
2460,0.400854601,0.41,0.009145399,2.281475471,2.281475471,,
2461,0.382434455,0.37,0.012434455,3.251395112,3.251395112,,
2462,0.718960448,0.74,0.021039552,2.926385153,2.926385153,,
2463,0.947337652,0.95,0.002662348,0.28103478,0.28103478,,
2464,0.943566944,0.94,0.003566944,0.378027649,0.378027649,,
2465,0.827877116,0.8,0.027877116,3.3673012,3.3673012,,
2466,0.93684007,0.94,0.00315993,0.337296679,0.337296679,,
2467,0,0,0,#¡DIV/0!,0,,
2468,0,0,0,#¡DIV/0!,0,,
2469,0,0,0,#¡DIV/0!,0,,
2470,0,0,0,#¡DIV/0!,0,,
2471,0,0,0,#¡DIV/0!,0,,
2472,0,0,0,#¡DIV/0!,0,,
2473,0,0,0,#¡DIV/0!,0,,
2474,0,0,0,#¡DIV/0!,0,,
2475,0,0,0,#¡DIV/0!,0,,
2476,0,0,0,#¡DIV/0!,0,,
2477,0.970000022,0.97,2.20E-08,2.27E-06,2.27E-06,,
2478,0.970000041,0.97,4.11E-08,4.24E-06,4.24E-06,,
2479,0.970000052,0.97,5.16E-08,5.32E-06,5.32E-06,,
2480,0.964794892,0.97,0.005205108,0.539504086,0.539504086,,
2481,0.804827355,0.82,0.015172645,1.88520492,1.88520492,,
2482,0.568333761,0.6,0.031666239,5.571768057,5.571768057,,
2483,0.767172379,0.8,0.032827621,4.279041085,4.279041085,,
2484,0.936975034,0.96,0.023024966,2.457372361,2.457372361,,
2485,0.951364165,0.96,0.008635835,0.907731793,0.907731793,,
2486,0.967911992,0.97,0.002088008,0.215722913,0.215722913,,
2487,0.966800055,0.97,0.003199945,0.33098314,0.33098314,,
2488,0.961138045,0.97,0.008861955,0.92202726,0.92202726,,
2489,0.947838919,0.95,0.002161081,0.228000846,0.228000846,,
2490,0.95400993,0.95,0.00400993,0.420323723,0.420323723,,
2491,0,0,0,#¡DIV/0!,0,,
2492,0,0,0,#¡DIV/0!,0,,
2493,0,0,0,#¡DIV/0!,0,,
2494,0,0,0,#¡DIV/0!,0,,
2495,0,0,0,#¡DIV/0!,0,,
2496,0,0,0,#¡DIV/0!,0,,
2497,0,0,0,#¡DIV/0!,0,,
2498,0,0,0,#¡DIV/0!,0,,
2499,0,0,0,#¡DIV/0!,0,,
2500,0,0,0,#¡DIV/0!,0,,
2501,0.970000056,0.97,5.64E-08,5.81E-06,5.81E-06,,
2502,0.969999982,0.97,1.81E-08,1.86E-06,1.86E-06,,
2503,0.970000043,0.97,4.31E-08,4.44E-06,4.44E-06,,
2504,0.970000026,0.97,2.59E-08,2.67E-06,2.67E-06,,
2505,0.970000015,0.97,1.53E-08,1.58E-06,1.58E-06,,
2506,0.97000005,0.97,5.01E-08,5.16E-06,5.16E-06,,
2507,0.970000053,0.97,5.26E-08,5.42E-06,5.42E-06,,
2508,0.591164891,0.59,0.001164891,0.197050054,0.197050054,,
2509,0.62721174,0.62,0.00721174,1.149809407,1.149809407,,
2510,0.630563965,0.64,0.009436035,1.496443785,1.496443785,,
2511,0.470759791,0.47,0.000759791,0.161396752,0.161396752,,
2512,0.570118776,0.56,0.010118776,1.774854024,1.774854024,,
2513,0.805259809,0.8,0.005259809,0.65318162,0.65318162,,
2514,0.962850024,0.97,0.007149976,0.742584585,0.742584585,,
2515,0,0,0,#¡DIV/0!,0,,
2516,0,0,0,#¡DIV/0!,0,,
2517,0,0,0,#¡DIV/0!,0,,
2518,0,0,0,#¡DIV/0!,0,,
2519,0,0,0,#¡DIV/0!,0,,
2520,0,0,0,#¡DIV/0!,0,,
2521,0,0,0,#¡DIV/0!,0,,
2522,0,0,0,#¡DIV/0!,0,,
2523,0,0,0,#¡DIV/0!,0,,
2524,0,0,0,#¡DIV/0!,0,,
2525,0.970000025,0.97,2.47E-08,2.55E-06,2.55E-06,,
2526,0.970000033,0.97,3.29E-08,3.39E-06,3.39E-06,,
2527,0.970000003,0.97,3.44E-09,3.54E-07,3.54E-07,,
2528,0.970000002,0.97,2.36E-09,2.44E-07,2.44E-07,,
2529,0.97,0.97,0,0,0,,
2530,0.970000069,0.97,6.88E-08,7.09E-06,7.09E-06,,
2531,0.970000023,0.97,2.35E-08,2.42E-06,2.42E-06,,
2532,0.969999986,0.97,1.44E-08,1.48E-06,1.48E-06,,
2533,0.97000005,0.97,4.98E-08,5.13E-06,5.13E-06,,
2534,0.970000043,0.97,4.28E-08,4.41E-06,4.41E-06,,
2535,0.970000025,0.97,2.53E-08,2.60E-06,2.60E-06,,
2536,0.970000017,0.97,1.70E-08,1.75E-06,1.75E-06,,
2537,0.966492258,0.97,0.003507742,0.36293532,0.36293532,,
2538,0.970000083,0.97,8.33E-08,8.59E-06,8.59E-06,,
2539,0,0,0,#¡DIV/0!,0,,
2540,0,0,0,#¡DIV/0!,0,,
2541,0,0,0,#¡DIV/0!,0,,
2542,0,0,0,#¡DIV/0!,0,,
2543,0,0,0,#¡DIV/0!,0,,
2544,0,0,0,#¡DIV/0!,0,,
2545,0,0,0,#¡DIV/0!,0,,
2546,0,0,0,#¡DIV/0!,0,,
2547,0,0,0,#¡DIV/0!,0,,
2548,0,0,0,#¡DIV/0!,0,,
2549,0.970000042,0.97,4.20E-08,4.32E-06,4.32E-06,,
2550,0.96999998,0.97,2.04E-08,2.11E-06,2.11E-06,,
2551,0.970000057,0.97,5.75E-08,5.92E-06,5.92E-06,,
2552,0.970000006,0.97,6.15E-09,6.34E-07,6.34E-07,,
2553,0.970000062,0.97,6.20E-08,6.40E-06,6.40E-06,,
2554,0.970000068,0.97,6.75E-08,6.96E-06,6.96E-06,,
2555,0.970000034,0.97,3.36E-08,3.46E-06,3.46E-06,,
2556,0.970000055,0.97,5.55E-08,5.72E-06,5.72E-06,,
2557,0.969897575,0.97,0.000102425,0.010560407,0.010560407,,
2558,0.863363668,0.85,0.013363668,1.547860875,1.547860875,,
2559,0.79172872,0.78,0.01172872,1.481406465,1.481406465,,
2560,0.952662644,0.95,0.002662644,0.279494954,0.279494954,,
2561,0.936133096,0.94,0.003866904,0.413072015,0.413072015,,
2562,0.962843637,0.96,0.002843637,0.29533738,0.29533738,,
2563,0,0,0,#¡DIV/0!,0,,
2564,0,0,0,#¡DIV/0!,0,,
2565,0,0,0,#¡DIV/0!,0,,
2566,0,0,0,#¡DIV/0!,0,,
2567,0,0,0,#¡DIV/0!,0,,
2568,0,0,0,#¡DIV/0!,0,,
2569,0,0,0,#¡DIV/0!,0,,
2570,0,0,0,#¡DIV/0!,0,,
2571,0,0,0,#¡DIV/0!,0,,
2572,0,0,0,#¡DIV/0!,0,,
2573,0.970000028,0.97,2.80E-08,2.88E-06,2.88E-06,,
2574,0.817404366,0.78,0.037404366,4.575992935,4.575992935,,
2575,0.564052458,0.54,0.024052458,4.264223615,4.264223615,,
2576,0.445054443,0.44,0.005054443,1.135690959,1.135690959,,
2577,0.389571794,0.38,0.009571794,2.457003975,2.457003975,,
2578,0.352620131,0.34,0.012620131,3.578959287,3.578959287,,
2579,0.317557274,0.31,0.007557274,2.379814345,2.379814345,,
2580,0.278464465,0.28,0.001535535,0.551429583,0.551429583,,
2581,0.239884588,0.25,0.010115412,4.216782946,4.216782946,,
2582,0.19609433,0.2,0.00390567,1.991730179,1.991730179,,
2583,0.147712474,0.14,0.007712474,5.221274935,5.221274935,,
2584,0.112857967,0.1,0.012857967,11.39305204,11.39305204,,
2585,0.152484598,0.15,0.002484598,1.629408976,1.629408976,,
2586,0.970000003,0.97,3.00E-09,3.09E-07,3.09E-07,,
2587,0,0,0,#¡DIV/0!,0,,
2588,0,0,0,#¡DIV/0!,0,,
2589,0,0,0,#¡DIV/0!,0,,
2590,0,0,0,#¡DIV/0!,0,,
2591,0,0,0,#¡DIV/0!,0,,
2592,0,0,0,#¡DIV/0!,0,,
2593,0,0,0,#¡DIV/0!,0,,
2594,0,0,0,#¡DIV/0!,0,,
2595,0,0,0,#¡DIV/0!,0,,
2596,0,0,0,#¡DIV/0!,0,,
2597,0.970000053,0.97,5.32E-08,5.48E-06,5.48E-06,,
2598,0.970000013,0.97,1.26E-08,1.30E-06,1.30E-06,,
2599,0.970000007,0.97,6.61E-09,6.82E-07,6.82E-07,,
2600,0.970000049,0.97,4.89E-08,5.04E-06,5.04E-06,,
2601,0.970000027,0.97,2.69E-08,2.78E-06,2.78E-06,,
2602,0.97000004,0.97,4.03E-08,4.16E-06,4.16E-06,,
2603,0.970000003,0.97,3.27E-09,3.38E-07,3.38E-07,,
2604,0.970000048,0.97,4.77E-08,4.92E-06,4.92E-06,,
2605,0.970000076,0.97,7.63E-08,7.86E-06,7.86E-06,,
2606,0.970000015,0.97,1.51E-08,1.56E-06,1.56E-06,,
2607,0.970000063,0.97,6.27E-08,6.46E-06,6.46E-06,,
2608,0.970000034,0.97,3.41E-08,3.51E-06,3.51E-06,,
2609,0.962169155,0.97,0.007830845,0.813874021,0.813874021,,
2610,0.970000056,0.97,5.61E-08,5.79E-06,5.79E-06,,
2611,0,0,0,#¡DIV/0!,0,,
2612,0,0,0,#¡DIV/0!,0,,
2613,0,0,0,#¡DIV/0!,0,,
2614,0,0,0,#¡DIV/0!,0,,
2615,0,0,0,#¡DIV/0!,0,,
2616,0,0,0,#¡DIV/0!,0,,
2617,0,0,0,#¡DIV/0!,0,,
2618,0,0,0,#¡DIV/0!,0,,
2619,0,0,0,#¡DIV/0!,0,,
2620,0,0,0,#¡DIV/0!,0,,
2621,0.970000023,0.97,2.34E-08,2.42E-06,2.42E-06,,
2622,0.970000025,0.97,2.52E-08,2.60E-06,2.60E-06,,
2623,0.970000057,0.97,5.73E-08,5.90E-06,5.90E-06,,
2624,0.970000018,0.97,1.83E-08,1.89E-06,1.89E-06,,
2625,0.965453575,0.97,0.004546425,0.470910808,0.470910808,,
2626,0.724870684,0.74,0.015129316,2.08717452,2.08717452,,
2627,0.457221978,0.45,0.007221978,1.579534353,1.579534353,,
2628,0.435032527,0.44,0.004967473,1.141862437,1.141862437,,
2629,0.389837958,0.41,0.020162042,5.171903324,5.171903324,,
2630,0.34135216,0.34,0.00135216,0.396118913,0.396118913,,
2631,0.299617897,0.3,0.000382103,0.127530045,0.127530045,,
2632,0.278398428,0.28,0.001601572,0.575280556,0.575280556,,
2633,0.241488907,0.24,0.001488907,0.616552978,0.616552978,,
2634,0.933901216,0.94,0.006098784,0.653043817,0.653043817,,
2635,0,0,0,#¡DIV/0!,0,,
2636,0,0,0,#¡DIV/0!,0,,
2637,0,0,0,#¡DIV/0!,0,,
2638,0,0,0,#¡DIV/0!,0,,
2639,0,0,0,#¡DIV/0!,0,,
2640,0,0,0,#¡DIV/0!,0,,
2641,0,0,0,#¡DIV/0!,0,,
2642,0,0,0,#¡DIV/0!,0,,
2643,0,0,0,#¡DIV/0!,0,,
2644,0,0,0,#¡DIV/0!,0,,
2645,0.969999993,0.97,6.66E-09,6.87E-07,6.87E-07,,
2646,0.866200273,0.84,0.026200273,3.024736145,3.024736145,,
2647,0.632854247,0.62,0.012854247,2.031154456,2.031154456,,
2648,0.524658918,0.53,0.005341082,1.018010428,1.018010428,,
2649,0.475332171,0.49,0.014667829,3.085806082,3.085806082,,
2650,0.443278837,0.46,0.016721163,3.772154655,3.772154655,,
2651,0.423791607,0.45,0.026208393,6.184264404,6.184264404,,
2652,0.387488407,0.39,0.002511593,0.648172373,0.648172373,,
2653,0.446252519,0.44,0.006252519,1.401116729,1.401116729,,
2654,0.801465248,0.8,0.001465248,0.182821099,0.182821099,,
2655,0.952999738,0.96,0.007000262,0.734550243,0.734550243,,
2656,0.949243919,0.95,0.000756081,0.079650912,0.079650912,,
2657,0.935627493,0.94,0.004372507,0.467334207,0.467334207,,
2658,0.954794249,0.95,0.004794249,0.502123754,0.502123754,,
2659,0,0,0,#¡DIV/0!,0,,
2660,0,0,0,#¡DIV/0!,0,,
2661,0,0,0,#¡DIV/0!,0,,
2662,0,0,0,#¡DIV/0!,0,,
2663,0,0,0,#¡DIV/0!,0,,
2664,0,0,0,#¡DIV/0!,0,,
2665,0,0,0,#¡DIV/0!,0,,
2666,0,0,0,#¡DIV/0!,0,,
2667,0,0,0,#¡DIV/0!,0,,
2668,0,0,0,#¡DIV/0!,0,,
2669,0.970000044,0.97,4.35E-08,4.49E-06,4.49E-06,,
2670,0.970000034,0.97,3.39E-08,3.49E-06,3.49E-06,,
2671,0.97000002,0.97,2.02E-08,2.08E-06,2.08E-06,,
2672,0.900060874,0.9,6.09E-05,0.006763319,0.006763319,,
2673,0.635620645,0.64,0.004379355,0.688988767,0.688988767,,
2674,0.866036806,0.88,0.013963194,1.61230954,1.61230954,,
2675,0.96089454,0.96,0.00089454,0.093094482,0.093094482,,
2676,0.970000051,0.97,5.05E-08,5.21E-06,5.21E-06,,
2677,0.970000015,0.97,1.54E-08,1.58E-06,1.58E-06,,
2678,0.970000004,0.97,4.10E-09,4.22E-07,4.22E-07,,
2679,0.970000031,0.97,3.07E-08,3.16E-06,3.16E-06,,
2680,0.963504493,0.97,0.006495507,0.674154308,0.674154308,,
2681,0.950325473,0.95,0.000325473,0.03424857,0.03424857,,
2682,0.965115883,0.97,0.004884117,0.506065376,0.506065376,,
2683,0,0,0,#¡DIV/0!,0,,
2684,0,0,0,#¡DIV/0!,0,,
2685,0,0,0,#¡DIV/0!,0,,
2686,0,0,0,#¡DIV/0!,0,,
2687,0,0,0,#¡DIV/0!,0,,
2688,0,0,0,#¡DIV/0!,0,,
2689,0,0,0,#¡DIV/0!,0,,
2690,0,0,0,#¡DIV/0!,0,,
2691,0,0,0,#¡DIV/0!,0,,
2692,0,0,0,#¡DIV/0!,0,,
2693,0.970000052,0.97,5.19E-08,5.35E-06,5.35E-06,,
2694,0.970000027,0.97,2.74E-08,2.83E-06,2.83E-06,,
2695,0.949776461,0.95,0.000223539,0.023535988,0.023535988,,
2696,0.586309125,0.6,0.013690875,2.335095036,2.335095036,,
2697,0.409197502,0.42,0.010802498,2.639922699,2.639922699,,
2698,0.391884253,0.41,0.018115747,4.622729027,4.622729027,,
2699,0.363258409,0.37,0.006741591,1.855866593,1.855866593,,
2700,0.33074278,0.34,0.00925722,2.798918169,2.798918169,,
2701,0.289552499,0.28,0.009552499,3.299056122,3.299056122,,
2702,0.239973436,0.25,0.010026564,4.178197459,4.178197459,,
2703,0.187432655,0.2,0.012567345,6.704992156,6.704992156,,
2704,0.161441158,0.19,0.028558842,17.68993885,17.68993885,,
2705,0.123769589,0.15,0.026230411,21.19293682,21.19293682,,
2706,0.73989575,0.77,0.03010425,4.068715139,4.068715139,,
2707,0,0,0,#¡DIV/0!,0,,
2708,0,0,0,#¡DIV/0!,0,,
2709,0,0,0,#¡DIV/0!,0,,
2710,0,0,0,#¡DIV/0!,0,,
2711,0,0,0,#¡DIV/0!,0,,
2712,0,0,0,#¡DIV/0!,0,,
2713,0,0,0,#¡DIV/0!,0,,
2714,0,0,0,#¡DIV/0!,0,,
2715,0,0,0,#¡DIV/0!,0,,
2716,0,0,0,#¡DIV/0!,0,,
2717,0.970000049,0.97,4.95E-08,5.10E-06,5.10E-06,,
2718,0.863269559,0.86,0.003269559,0.378741321,0.378741321,,
2719,0.567007935,0.56,0.007007935,1.235950033,1.235950033,,
2720,0.432675879,0.45,0.017324121,4.003948812,4.003948812,,
2721,0.379812437,0.41,0.030187563,7.948018461,7.948018461,,
2722,0.342573199,0.37,0.027426801,8.006114091,8.006114091,,
2723,0.308921808,0.34,0.031078192,10.06021314,10.06021314,,
2724,0.269281635,0.31,0.040718365,15.12110714,15.12110714,,
2725,0.227551031,0.26,0.032448969,14.26008419,14.26008419,,
2726,0.180490967,0.21,0.029509033,16.34931291,16.34931291,,
2727,0.131824007,0.17,0.038175993,28.95981811,28.95981811,,
2728,0.104068777,0.14,0.035931223,34.52642011,34.52642011,,
2729,0.1,0.11,0.01,10,10,,
2730,0.934753667,0.94,0.005246333,0.561253049,0.561253049,,
2731,0,0,0,#¡DIV/0!,0,,
2732,0,0,0,#¡DIV/0!,0,,
2733,0,0,0,#¡DIV/0!,0,,
2734,0,0,0,#¡DIV/0!,0,,
2735,0,0,0,#¡DIV/0!,0,,
2736,0,0,0,#¡DIV/0!,0,,
2737,0,0,0,#¡DIV/0!,0,,
2738,0,0,0,#¡DIV/0!,0,,
2739,0,0,0,#¡DIV/0!,0,,
2740,0,0,0,#¡DIV/0!,0,,
2741,0.970000039,0.97,3.92E-08,4.04E-06,4.04E-06,,
2742,0.801425379,0.8,0.001425379,0.177855439,0.177855439,,
2743,0.55964828,0.56,0.00035172,0.062846572,0.062846572,,
2744,0.443380465,0.47,0.026619535,6.003768029,6.003768029,,
2745,0.393377118,0.42,0.026622882,6.767775917,6.767775917,,
2746,0.35305812,0.39,0.03694188,10.46339908,10.46339908,,
2747,0.320405132,0.37,0.049594868,15.47879963,15.47879963,,
2748,0.287546075,0.33,0.042453925,14.76421651,14.76421651,,
2749,0.245752835,0.28,0.034247165,13.93561342,13.93561342,,
2750,0.199750548,0.24,0.040249452,20.14985794,20.14985794,,
2751,0.146849506,0.18,0.033150494,22.57446786,22.57446786,,
2752,0.233424642,0.28,0.046575358,19.95305972,19.95305972,,
2753,0.502071243,0.54,0.037928757,7.554457114,7.554457114,,
2754,0.961827366,0.97,0.008172634,0.849698641,0.849698641,,
2755,0,0,0,#¡DIV/0!,0,,
2756,0,0,0,#¡DIV/0!,0,,
2757,0,0,0,#¡DIV/0!,0,,
2758,0,0,0,#¡DIV/0!,0,,
2759,0,0,0,#¡DIV/0!,0,,
2760,0,0,0,#¡DIV/0!,0,,
2761,0,0,0,#¡DIV/0!,0,,
2762,0,0,0,#¡DIV/0!,0,,
2763,0,0,0,#¡DIV/0!,0,,
2764,0,0,0,#¡DIV/0!,0,,
2765,0.970000077,0.97,7.69E-08,7.92E-06,7.92E-06,,
2766,0.843564679,0.82,0.023564679,2.793464414,2.793464414,,
2767,0.616847744,0.61,0.006847744,1.110118919,1.110118919,,
2768,0.510291263,0.53,0.019708737,3.862252457,3.862252457,,
2769,0.46270669,0.48,0.01729331,3.737423735,3.737423735,,
2770,0.427536674,0.45,0.022463326,5.25412853,5.25412853,,
2771,0.403918547,0.43,0.026081453,6.457107139,6.457107139,,
2772,0.361063262,0.38,0.018936738,5.244714707,5.244714707,,
2773,0.546148887,0.56,0.013851113,2.536142284,2.536142284,,
2774,0.802457653,0.85,0.047542347,5.924592612,5.924592612,,
2775,0.614601124,0.63,0.015398876,2.505507283,2.505507283,,
2776,0.527464329,0.52,0.007464329,1.415134442,1.415134442,,
2777,0.622092954,0.64,0.017907046,2.878516127,2.878516127,,
2778,0.938259203,0.94,0.001740797,0.185534742,0.185534742,,
2779,0,0,0,#¡DIV/0!,0,,
2780,0,0,0,#¡DIV/0!,0,,
2781,0,0,0,#¡DIV/0!,0,,
2782,0,0,0,#¡DIV/0!,0,,
2783,0,0,0,#¡DIV/0!,0,,
2784,0,0,0,#¡DIV/0!,0,,
2785,0,0,0,#¡DIV/0!,0,,
2786,0,0,0,#¡DIV/0!,0,,
2787,0,0,0,#¡DIV/0!,0,,
2788,0,0,0,#¡DIV/0!,0,,
2789,0.970000037,0.97,3.69E-08,3.80E-06,3.80E-06,,
2790,0.969999998,0.97,2.03E-09,2.09E-07,2.09E-07,,
2791,0.96436123,0.97,0.00563877,0.584715516,0.584715516,,
2792,0.950479583,0.96,0.009520417,1.001643471,1.001643471,,
2793,0.741571086,0.78,0.038428914,5.182094506,5.182094506,,
2794,0.47940508,0.49,0.01059492,2.210014188,2.210014188,,
2795,0.45336919,0.49,0.03663081,8.079686609,8.079686609,,
2796,0.417867127,0.46,0.042132873,10.08283992,10.08283992,,
2797,0.379527276,0.43,0.050472724,13.29883977,13.29883977,,
2798,0.325372947,0.39,0.064627053,19.86245433,19.86245433,,
2799,0.332270853,0.38,0.047729147,14.36453031,14.36453031,,
2800,0.357019455,0.42,0.062980545,17.64064781,17.64064781,,
2801,0.439017569,0.48,0.040982431,9.335032033,9.335032033,,
2802,0.969999977,0.97,2.34E-08,2.41E-06,2.41E-06,,
2803,0,0,0,#¡DIV/0!,0,,
2804,0,0,0,#¡DIV/0!,0,,
2805,0,0,0,#¡DIV/0!,0,,
2806,0,0,0,#¡DIV/0!,0,,
2807,0,0,0,#¡DIV/0!,0,,
2808,0,0,0,#¡DIV/0!,0,,
2809,0,0,0,#¡DIV/0!,0,,
2810,0,0,0,#¡DIV/0!,0,,
2811,0,0,0,#¡DIV/0!,0,,
2812,0,0,0,#¡DIV/0!,0,,
2813,0.970000006,0.97,5.62E-09,5.79E-07,5.79E-07,,
2814,0.970000019,0.97,1.85E-08,1.91E-06,1.91E-06,,
2815,0.922426805,0.91,0.012426805,1.347186056,1.347186056,,
2816,0.587158551,0.6,0.012841449,2.187049621,2.187049621,,
2817,0.496196818,0.5,0.003803182,0.766466523,0.766466523,,
2818,0.461845631,0.49,0.028154369,6.096056241,6.096056241,,
2819,0.428249377,0.45,0.021750623,5.078961955,5.078961955,,
2820,0.397233549,0.43,0.032766451,8.248661658,8.248661658,,
2821,0.353700657,0.38,0.026299343,7.435480534,7.435480534,,
2822,0.379401006,0.41,0.030598994,8.065079763,8.065079763,,
2823,0.353978913,0.39,0.036021087,10.1760545,10.1760545,,
2824,0.319987331,0.34,0.020012669,6.254206549,6.254206549,,
2825,0.525758938,0.54,0.014241062,2.708667511,2.708667511,,
2826,0.966461758,0.97,0.003538242,0.366102669,0.366102669,,
2827,0,0,0,#¡DIV/0!,0,,
2828,0,0,0,#¡DIV/0!,0,,
2829,0,0,0,#¡DIV/0!,0,,
2830,0,0,0,#¡DIV/0!,0,,
2831,0,0,0,#¡DIV/0!,0,,
2832,0,0,0,#¡DIV/0!,0,,
2833,0,0,0,#¡DIV/0!,0,,
2834,0,0,0,#¡DIV/0!,0,,
2835,0,0,0,#¡DIV/0!,0,,
2836,0,0,0,#¡DIV/0!,0,,
2837,0.970000033,0.97,3.30E-08,3.40E-06,3.40E-06,,
2838,0.94546323,0.96,0.01453677,1.537528824,1.537528824,,
2839,0.701745778,0.78,0.078254222,11.15136341,11.15136341,,
2840,0.73286112,0.79,0.05713888,7.796685941,7.796685941,,
2841,0.823173424,0.89,0.066826576,8.118164927,8.118164927,,
2842,0.844689188,0.91,0.065310812,7.731934178,7.731934178,,
2843,0.830235176,0.89,0.059764824,7.198541515,7.198541515,,
2844,0.77569321,0.85,0.07430679,9.579404428,9.579404428,,
2845,0.970000048,0.97,4.83E-08,4.97E-06,4.97E-06,,
2846,0.970000053,0.97,5.34E-08,5.51E-06,5.51E-06,,
2847,0.969999986,0.97,1.44E-08,1.49E-06,1.49E-06,,
2848,0.964670818,0.96,0.004670818,0.484187803,0.484187803,,
2849,0.950845236,0.95,0.000845236,0.088893073,0.088893073,,
2850,0.965040072,0.97,0.004959928,0.513960867,0.513960867,,
2851,0,0,0,#¡DIV/0!,0,,
2852,0,0,0,#¡DIV/0!,0,,
2853,0,0,0,#¡DIV/0!,0,,
2854,0,0,0,#¡DIV/0!,0,,
2855,0,0,0,#¡DIV/0!,0,,
2856,0,0,0,#¡DIV/0!,0,,
2857,0,0,0,#¡DIV/0!,0,,
2858,0,0,0,#¡DIV/0!,0,,
2859,0,0,0,#¡DIV/0!,0,,
2860,0,0,0,#¡DIV/0!,0,,
2861,0.970000041,0.97,4.09E-08,4.21E-06,4.21E-06,,
2862,0.970000048,0.97,4.82E-08,4.97E-06,4.97E-06,,
2863,0.92844594,0.93,0.00155406,0.167382976,0.167382976,,
2864,0.567671665,0.56,0.007671665,1.351426363,1.351426363,,
2865,0.407258075,0.41,0.002741925,0.673264716,0.673264716,,
2866,0.395988046,0.41,0.014011954,3.538479128,3.538479128,,
2867,0.362517989,0.37,0.007482011,2.063900538,2.063900538,,
2868,0.326866327,0.33,0.003133673,0.958701806,0.958701806,,
2869,0.290144465,0.28,0.010144465,3.496349763,3.496349763,,
2870,0.246388537,0.25,0.003611463,1.465759436,1.465759436,,
2871,0.199093667,0.2,0.000906333,0.455229609,0.455229609,,
2872,0.179585536,0.19,0.010414464,5.799166173,5.799166173,,
2873,0.166682798,0.17,0.003317202,1.990128431,1.990128431,,
2874,0.928334879,0.93,0.001665121,0.179366412,0.179366412,,
2875,0,0,0,#¡DIV/0!,0,,
2876,0,0,0,#¡DIV/0!,0,,
2877,0,0,0,#¡DIV/0!,0,,
2878,0,0,0,#¡DIV/0!,0,,
2879,0,0,0,#¡DIV/0!,0,,
2880,0,0,0,#¡DIV/0!,0,,
2881,0,0,0,#¡DIV/0!,0,,
2882,0,0,0,#¡DIV/0!,0,,
2883,0,0,0,#¡DIV/0!,0,,
2884,0,0,0,#¡DIV/0!,0,,
2885,0.970000059,0.97,5.85E-08,6.03E-06,6.03E-06,,
2886,0.97000006,0.97,6.01E-08,6.20E-06,6.20E-06,,
2887,0.970000066,0.97,6.58E-08,6.78E-06,6.78E-06,,
2888,0.970000046,0.97,4.59E-08,4.73E-06,4.73E-06,,
2889,0.97000003,0.97,3.02E-08,3.11E-06,3.11E-06,,
2890,0.97000003,0.97,3.03E-08,3.12E-06,3.12E-06,,
2891,0.970000033,0.97,3.30E-08,3.40E-06,3.40E-06,,
2892,0.97000002,0.97,2.01E-08,2.07E-06,2.07E-06,,
2893,0.970000076,0.97,7.57E-08,7.81E-06,7.81E-06,,
2894,0.970000019,0.97,1.91E-08,1.97E-06,1.97E-06,,
2895,0.970000046,0.97,4.62E-08,4.76E-06,4.76E-06,,
2896,0.97000003,0.97,2.98E-08,3.07E-06,3.07E-06,,
2897,0.969999979,0.97,2.12E-08,2.19E-06,2.19E-06,,
2898,0.970000055,0.97,5.52E-08,5.69E-06,5.69E-06,,
2899,0,0,0,#¡DIV/0!,0,,
2900,0,0,0,#¡DIV/0!,0,,
2901,0,0,0,#¡DIV/0!,0,,
2902,0,0,0,#¡DIV/0!,0,,
2903,0,0,0,#¡DIV/0!,0,,
2904,0,0,0,#¡DIV/0!,0,,
2905,0,0,0,#¡DIV/0!,0,,
2906,0,0,0,#¡DIV/0!,0,,
2907,0,0,0,#¡DIV/0!,0,,
2908,0,0,0,#¡DIV/0!,0,,
2909,0.970000055,0.97,5.45E-08,5.62E-06,5.62E-06,,
2910,0.96638705,0.97,0.00361295,0.373861573,0.373861573,,
2911,0.970000047,0.97,4.68E-08,4.82E-06,4.82E-06,,
2912,0.948015246,0.96,0.011984754,1.264194278,1.264194278,,
2913,0.550558683,0.55,0.000558683,0.101475614,0.101475614,,
2914,0.440175979,0.42,0.020175979,4.583616538,4.583616538,,
2915,0.421442078,0.41,0.011442078,2.714982406,2.714982406,,
2916,0.381824634,0.38,0.001824634,0.477872247,0.477872247,,
2917,0.341137609,0.33,0.011137609,3.264843485,3.264843485,,
2918,0.296074452,0.28,0.016074452,5.429192492,5.429192492,,
2919,0.252647045,0.25,0.002647045,1.047724496,1.047724496,,
2920,0.223392124,0.24,0.016607876,7.43440534,7.43440534,,
